file,flight_id,path,row_count,duration_s,sample_hz,split
vuelo_109_sync.csv,vuelo_109,C:\Users\Lenovo\Desktop\projeler egit\SSBHava Araçlarında GPS Kullanmadan Konum Tahmini\Holybro Pixhawk Dataset\Holybro Pixhawk\processed\Grouped flights\vuelo_109_sync.csv,479,242.37,1.97,test
vuelo_110_sync.csv,vuelo_110,C:\Users\Lenovo\Desktop\projeler egit\SSBHava Araçlarında GPS Kullanmadan Konum Tahmini\Holybro Pixhawk Dataset\Holybro Pixhawk\processed\Grouped flights\vuelo_110_sync.csv,473,238.83,1.98,test
vuelo_111_sync.csv,vuelo_111,C:\Users\Lenovo\Desktop\projeler egit\SSBHava Araçlarında GPS Kullanmadan Konum Tahmini\Holybro Pixhawk Dataset\Holybro Pixhawk\processed\Grouped flights\vuelo_111_sync.csv,484,244.4,1.98,test
vuelo_112_sync.csv,vuelo_112,C:\Users\Lenovo\Desktop\projeler egit\SSBHava Araçlarında GPS Kullanmadan Konum Tahmini\Holybro Pixhawk Dataset\Holybro Pixhawk\processed\Grouped flights\vuelo_112_sync.csv,504,254.52,1.98,test
vuelo_114_sync.csv,vuelo_114,C:\Users\Lenovo\Desktop\projeler egit\SSBHava Araçlarında GPS Kullanmadan Konum Tahmini\Holybro Pixhawk Dataset\Holybro Pixhawk\processed\Grouped flights\vuelo_114_sync.csv,500,252.49,1.98,test
vuelo_115_sync.csv,vuelo_115,C:\Users\Lenovo\Desktop\projeler egit\SSBHava Araçlarında GPS Kullanmadan Konum Tahmini\Holybro Pixhawk Dataset\Holybro Pixhawk\processed\Grouped flights\vuelo_115_sync.csv,496,250.98,1.97,test
vuelo_116_sync.csv,vuelo_116,C:\Users\Lenovo\Desktop\projeler egit\SSBHava Araçlarında GPS Kullanmadan Konum Tahmini\Holybro Pixhawk Dataset\Holybro Pixhawk\processed\Grouped flights\vuelo_116_sync.csv,488,246.93,1.97,test
vuelo_7_sync.csv,vuelo_7,C:\Users\Lenovo\Desktop\projeler egit\SSBHava Araçlarında GPS Kullanmadan Konum Tahmini\Holybro Pixhawk Dataset\Holybro Pixhawk\processed\Grouped flights\vuelo_7_sync.csv,557,282.028918,2.0,train
vuelo_8_sync.csv,vuelo_8,C:\Users\Lenovo\Desktop\projeler egit\SSBHava Araçlarında GPS Kullanmadan Konum Tahmini\Holybro Pixhawk Dataset\Holybro Pixhawk\processed\Grouped flights\vuelo_8_sync.csv,590,298.03703300000006,2.0,train
vuelo_9_sync.csv,vuelo_9,C:\Users\Lenovo\Desktop\projeler egit\SSBHava Araçlarında GPS Kullanmadan Konum Tahmini\Holybro Pixhawk Dataset\Holybro Pixhawk\processed\Grouped flights\vuelo_9_sync.csv,580,294.07688800000005,2.0,train
vuelo_117_sync.csv,vuelo_117,C:\Users\Lenovo\Desktop\projeler egit\SSBHava Araçlarında GPS Kullanmadan Konum Tahmini\Holybro Pixhawk Dataset\Holybro Pixhawk\processed\Grouped flights\vuelo_117_sync.csv,504,255.126214,2.0,test
vuelo_118_sync.csv,vuelo_118,C:\Users\Lenovo\Desktop\projeler egit\SSBHava Araçlarında GPS Kullanmadan Konum Tahmini\Holybro Pixhawk Dataset\Holybro Pixhawk\processed\Grouped flights\vuelo_118_sync.csv,491,248.02631799999995,2.0,test
vuelo_119_sync.csv,vuelo_119,C:\Users\Lenovo\Desktop\projeler egit\SSBHava Araçlarında GPS Kullanmadan Konum Tahmini\Holybro Pixhawk Dataset\Holybro Pixhawk\processed\Grouped flights\vuelo_119_sync.csv,498,251.55121799999995,2.0,test
vuelo_120_sync.csv,vuelo_120,C:\Users\Lenovo\Desktop\projeler egit\SSBHava Araçlarında GPS Kullanmadan Konum Tahmini\Holybro Pixhawk Dataset\Holybro Pixhawk\processed\Grouped flights\vuelo_120_sync.csv,510,257.62799799999993,2.0,test
